Income,Age,Education,Marital_Status,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Items_Purchases,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Cluster
62335.0,73,2,2,0,1,87,243,131,217,85,6,26,708,2,3,3,13,3
42033.0,54,0,5,1,1,95,11,1,4,2,0,7,25,1,1,0,2,2
86580.0,42,4,3,0,0,72,532,21,127,26,20,20,746,0,4,2,5,3
41437.0,68,4,2,1,1,5,29,0,2,0,0,1,32,1,1,0,3,2
73705.0,74,3,6,0,2,86,612,91,520,258,107,107,1695,2,9,6,8,1
61064.0,49,2,3,0,1,80,387,126,342,0,45,180,1080,5,8,4,11,3
38452.0,70,3,3,1,1,62,56,0,14,0,0,2,72,3,3,0,3,2
18358.0,36,2,4,1,0,49,6,8,19,16,4,4,57,3,3,0,4,2
55012.0,52,4,5,0,1,85,582,0,65,0,0,13,660,6,8,2,9,3
9722.0,52,1,5,1,0,7,6,17,16,6,16,42,103,4,3,1,3,2
38175.0,41,4,3,1,0,6,70,6,69,2,3,3,153,3,3,1,4,2
58656.0,69,3,5,0,1,25,962,12,194,16,24,12,1220,4,7,8,13,1
52117.0,60,2,5,0,1,55,112,10,107,30,0,20,279,2,5,2,4,2
64813.0,47,2,3,1,0,81,293,0,124,179,97,52,745,1,7,2,10,3
54222.0,52,4,3,0,1,98,199,12,31,3,12,7,264,1,3,3,5,2
83512.0,39,2,3,0,0,31,1060,61,835,80,20,101,2157,1,4,7,10,1
77520.0,66,3,3,0,1,30,940,44,396,0,88,58,1526,1,8,7,7,1
41154.0,47,2,5,0,1,98,44,2,11,2,3,7,69,1,1,0,4,2
80398.0,59,2,3,0,0,92,342,51,936,207,35,26,1597,1,5,8,12,1
18746.0,33,1,4,1,0,41,2,10,11,12,9,20,64,2,3,0,3,2
35196.0,41,2,5,1,0,68,75,12,141,43,39,187,497,6,6,1,5,2
60230.0,69,2,4,0,1,78,520,20,367,39,81,40,1067,2,6,3,6,3
22108.0,48,2,3,1,1,46,5,3,9,6,2,6,31,2,2,0,3,2
44392.0,51,2,5,1,1,71,87,5,71,7,12,29,211,5,4,1,4,2
55424.0,49,4,3,0,1,6,462,61,184,10,53,107,877,4,7,5,9,3
17688.0,46,2,3,1,0,82,2,2,1,3,1,2,11,1,1,0,2,2
92491.0,42,4,3,0,0,71,979,44,935,29,25,22,2034,1,7,5,12,1
90273.0,34,2,4,0,0,32,704,129,853,120,74,111,1991,1,5,6,7,1
82571.0,63,4,6,0,0,28,861,31,558,62,95,79,1686,0,6,5,13,1
38513.0,43,4,4,1,0,20,172,3,115,16,0,18,324,5,6,1,5,2
16653.0,46,3,4,1,0,10,5,7,31,15,4,7,69,3,2,1,3,2
42586.0,70,2,5,1,1,7,194,2,56,0,0,0,252,5,4,1,6,2
23529.0,60,1,4,0,1,67,9,7,13,3,2,20,54,1,1,1,2,2
74881.0,64,3,5,1,1,48,505,72,270,36,27,54,964,4,9,2,12,3
71107.0,74,2,3,0,1,61,533,10,217,198,174,195,1327,2,7,6,13,3
46910.0,61,4,5,1,1,36,48,0,14,0,0,6,68,2,2,0,3,2
18690.0,66,2,3,0,0,77,6,1,7,23,4,19,60,1,1,1,2,2
37244.0,70,2,2,1,1,90,18,2,10,0,0,25,55,1,1,1,2,2
82427.0,59,2,5,0,0,35,482,147,509,104,107,107,1456,1,3,5,12,1
75342.0,67,0,4,0,1,38,204,97,97,21,118,26,563,1,5,2,10,3
70044.0,71,2,2,0,1,46,1073,0,250,153,14,14,1504,4,7,10,5,1
79146.0,58,2,4,1,1,33,245,16,223,21,43,16,564,2,8,1,8,3
77437.0,62,2,3,0,0,70,560,21,442,29,44,29,1125,1,4,5,13,3
54984.0,66,2,3,0,1,51,173,13,131,32,3,6,358,4,6,1,6,2
42403.0,54,4,3,1,0,18,22,1,11,0,5,3,42,1,1,0,3,2
55761.0,61,2,5,0,1,97,136,1,12,0,3,32,184,2,4,1,3,2
37292.0,42,2,5,1,0,32,275,0,86,10,23,66,460,5,6,3,5,2
45576.0,80,4,4,0,0,9,56,19,29,2,14,25,145,1,3,1,3,2
70321.0,78,2,5,0,0,6,303,23,751,82,26,191,1376,1,6,5,13,1
58086.0,56,4,2,0,1,80,708,7,62,0,0,15,792,2,11,3,7,3
81795.0,73,2,3,0,0,74,324,132,693,27,118,88,1382,1,4,11,7,1
28389.0,78,1,5,0,0,49,1,5,3,7,4,8,28,1,1,0,2,2
66835.0,79,3,3,0,0,21,620,26,195,34,17,141,1033,1,6,4,13,3
69901.0,56,2,2,0,1,95,312,21,206,102,92,149,882,3,7,3,10,3
80360.0,76,4,3,0,0,56,1493,86,454,112,43,43,2231,2,4,4,5,1
63342.0,64,4,5,0,1,48,918,21,118,13,10,21,1101,3,8,3,5,3
44989.0,51,2,3,0,1,26,98,0,106,49,10,106,369,5,5,1,5,2
31859.0,45,0,4,1,0,3,3,4,7,15,8,11,48,1,1,0,3,2
51569.0,76,4,6,0,1,39,380,0,47,6,0,34,467,4,7,1,7,2
30372.0,54,2,6,1,1,33,15,0,12,7,3,7,44,3,2,0,3,2
16014.0,46,1,4,1,1,42,3,9,4,7,8,7,38,4,1,1,4,2
41120.0,57,2,3,1,1,80,24,2,23,0,8,24,81,3,2,1,3,2
39763.0,54,3,4,1,0,9,80,1,60,4,6,16,167,2,5,1,2,2
38725.0,70,4,3,1,1,52,31,0,6,2,1,5,45,2,1,0,4,2
77981.0,53,2,3,1,0,78,138,120,204,16,126,60,664,3,7,4,7,3
62905.0,61,0,3,0,1,68,166,75,96,119,107,59,622,3,7,2,8,3
13533.0,46,0,2,1,0,45,12,3,8,8,0,17,48,2,2,0,3,2
59481.0,50,2,5,0,1,47,178,3,85,71,66,58,461,2,3,3,8,2
72117.0,48,2,3,0,1,34,707,20,171,65,60,50,1073,1,9,7,9,3
21955.0,39,0,3,1,0,81,5,1,7,17,14,11,55,2,2,1,3,2
67131.0,69,2,3,0,1,72,465,71,250,93,35,62,976,3,9,2,12,3
36802.0,45,4,4,1,0,23,16,1,2,0,0,1,20,1,1,0,3,2
71853.0,43,2,5,0,0,29,358,108,413,141,97,32,1149,1,2,8,6,3
28249.0,64,1,3,0,0,80,1,9,7,2,14,10,43,1,2,0,3,2
47808.0,50,3,3,0,1,30,123,1,26,2,0,72,224,2,3,2,3,2
25509.0,51,4,2,1,0,15,40,3,30,10,7,11,101,3,3,0,3,2
51012.0,79,4,3,0,0,86,102,9,63,2,9,24,209,1,4,1,4,2
70596.0,40,2,4,0,0,68,347,44,534,17,0,26,968,1,3,5,12,3
85431.0,73,4,5,0,0,54,376,53,462,168,53,53,1165,1,2,7,7,3
42664.0,58,2,3,0,1,44,21,0,3,0,0,0,24,1,1,0,3,2
42586.0,70,2,5,1,1,7,194,2,56,0,0,0,252,5,4,1,6,2
29760.0,40,2,4,1,0,87,64,4,68,7,5,17,165,4,3,1,4,2
28973.0,48,4,3,0,0,59,206,0,46,3,2,12,269,2,5,1,5,2
39435.0,52,4,5,1,0,16,71,0,18,0,0,13,102,1,3,1,2,2
65370.0,41,0,3,0,0,1,71,22,112,138,89,29,461,1,2,3,13,2
20194.0,46,1,4,1,0,64,0,4,7,11,10,15,47,2,2,0,3,2
42473.0,49,4,4,1,1,72,93,1,21,0,4,25,144,3,2,1,4,2
64590.0,57,2,3,0,0,98,920,138,168,36,46,30,1338,1,9,4,10,1
71232.0,66,2,5,0,1,91,653,17,170,34,26,17,917,2,11,2,10,3
34600.0,54,2,5,1,1,8,199,33,60,8,3,15,318,5,5,2,5,2
46904.0,58,2,4,1,1,20,153,4,56,0,9,31,253,4,5,1,4,2
49094.0,52,2,3,0,1,6,376,0,38,11,8,69,502,5,6,3,6,3
36075.0,42,2,5,1,0,54,46,0,30,12,1,30,119,1,2,0,4,2
60839.0,46,0,5,1,1,72,600,21,128,223,150,128,1250,13,2,2,12,3
77298.0,46,2,5,0,1,46,425,115,292,23,35,79,969,1,6,6,11,3
34026.0,75,2,5,1,1,11,18,6,15,12,8,17,76,3,2,1,3,2
48918.0,62,4,4,1,1,21,52,0,9,0,0,1,62,2,1,0,4,2
82122.0,63,0,5,0,0,89,734,22,350,151,25,100,1382,1,3,9,13,1
37697.0,49,2,4,1,0,82,34,6,21,11,4,8,84,1,2,1,3,2
34074.0,73,2,5,1,1,69,135,1,41,10,1,67,255,5,3,3,3,2
28520.0,65,3,3,1,1,55,11,0,10,0,2,20,43,1,1,1,2,2
62535.0,70,2,4,0,1,13,163,48,90,0,45,52,398,1,3,2,8,2
36273.0,48,3,4,1,0,80,29,3,30,3,2,9,76,2,3,0,3,2
63404.0,61,2,5,0,2,97,734,26,70,11,44,17,902,2,6,3,4,3
75774.0,44,0,5,1,0,27,340,21,134,258,14,56,823,1,7,5,8,3
78416.0,49,2,5,0,1,99,453,38,279,188,38,183,1179,2,7,7,10,3
75702.0,51,2,5,0,1,87,1073,0,629,145,37,37,1921,1,10,5,13,1
59385.0,74,3,5,1,1,85,135,0,10,0,4,36,185,2,3,1,4,2
37070.0,59,2,4,1,1,30,231,7,137,4,15,39,433,9,5,1,8,2
44689.0,74,2,3,1,1,82,18,0,5,0,0,11,34,2,1,1,2,2
53977.0,67,2,5,0,1,21,620,16,165,0,24,82,907,5,5,5,12,3
7144.0,59,4,4,0,2,92,81,4,33,5,2,291,416,0,23,1,1,2
18701.0,61,2,4,1,1,95,12,4,2,10,6,10,44,4,2,0,4,2
90369.0,69,2,3,0,0,2,292,51,981,224,23,17,1588,1,4,6,6,1
63159.0,51,4,4,0,0,74,965,34,586,89,86,37,1797,1,3,5,8,1
37758.0,59,2,5,1,1,49,27,2,10,0,0,1,40,2,1,0,3,2
46757.0,62,4,4,0,1,71,777,30,163,0,51,122,1143,6,4,4,7,3
79734.0,56,3,3,0,0,72,572,8,232,23,62,17,914,1,4,3,6,3
63207.0,33,2,5,0,0,68,438,169,565,91,169,70,1502,1,2,3,6,1
72071.0,71,2,2,0,1,4,531,69,300,150,138,150,1338,3,5,4,8,3
21840.0,42,4,5,1,0,80,17,0,9,0,0,1,27,1,1,0,3,2
58582.0,43,0,5,0,1,15,402,35,106,101,77,42,763,2,9,2,9,3
72282.0,74,2,4,0,0,70,503,27,419,90,139,153,1331,1,5,7,9,1
50387.0,69,2,3,0,2,91,369,9,87,12,14,34,525,3,6,2,8,3
32583.0,64,4,5,1,1,10,5,0,3,0,0,1,9,1,1,0,2,2
62568.0,63,2,5,0,1,99,362,17,398,80,35,61,953,3,5,3,5,3
44635.0,54,3,2,1,1,25,56,0,9,0,0,3,68,2,2,0,3,2
33316.0,54,3,4,1,1,34,79,1,31,4,4,12,131,3,2,1,4,2
63967.0,57,2,3,0,1,57,387,84,141,73,35,162,882,3,4,4,12,3
52513.0,47,0,5,0,0,84,367,17,241,104,188,232,1149,2,9,5,9,3
25293.0,56,2,3,1,0,51,15,0,11,0,2,9,37,1,1,1,2,2
54111.0,60,4,6,0,1,97,267,6,54,8,3,50,388,2,5,2,6,2
78394.0,39,2,5,0,0,13,298,27,697,216,24,166,1428,1,4,6,5,1
80739.0,67,3,3,0,0,92,674,92,736,39,0,92,1633,1,3,11,9,1
22669.0,50,3,5,1,0,30,16,14,36,37,22,48,173,3,4,1,2,2
29236.0,38,2,4,1,0,30,37,4,24,16,9,9,99,2,4,0,3,2
44911.0,66,2,5,0,1,11,159,0,22,2,1,31,215,3,4,1,4,2
54693.0,63,4,3,0,1,72,686,17,142,23,26,35,929,8,6,4,13,3
48186.0,51,2,5,1,0,39,97,3,66,12,7,34,219,3,4,1,4,2
54809.0,48,2,3,1,1,0,63,6,57,13,13,22,174,4,2,1,5,2
41580.0,47,2,5,1,1,15,56,5,24,4,0,3,92,3,2,1,3,2
80336.0,55,4,3,0,0,12,209,19,456,160,142,66,1052,1,2,9,13,3
47743.0,68,2,3,0,1,56,198,2,43,0,12,20,275,3,4,1,6,2
62972.0,70,0,3,0,1,39,313,15,47,20,0,192,587,2,7,4,3,3
57333.0,71,4,2,0,1,55,941,14,397,76,58,176,1662,11,8,5,9,1
32313.0,43,4,5,1,0,60,86,4,56,2,4,7,159,3,4,0,4,2
84953.0,72,3,6,0,0,73,167,48,602,63,72,72,1024,1,3,10,4,3
27071.0,57,3,2,1,0,90,8,3,19,0,2,3,35,2,2,0,3,2
68148.0,68,3,5,0,0,86,389,66,408,37,57,85,1042,1,4,4,6,3
65735.0,60,3,5,1,1,37,239,7,119,4,15,11,395,5,6,2,6,2
86836.0,50,4,3,0,0,7,179,21,273,0,21,63,557,1,6,10,6,3
4023.0,62,4,3,1,1,29,5,0,1,1,1,1,9,15,0,0,0,2
30093.0,35,2,3,0,0,19,2,6,28,13,4,16,69,1,2,0,3,2
57705.0,59,4,3,0,1,14,383,0,53,6,4,40,486,3,8,1,6,3
25008.0,37,2,4,1,0,72,2,8,8,6,1,9,34,2,1,0,3,2
83257.0,30,0,4,0,0,56,536,27,590,38,107,67,1365,1,5,10,12,1
22280.0,50,2,5,1,0,85,2,1,4,3,1,2,13,1,1,0,2,2
72159.0,47,4,3,0,0,62,322,53,899,34,40,53,1401,1,4,6,10,1
64260.0,64,2,5,0,0,1,539,169,816,20,0,30,1574,1,4,5,4,1
82733.0,41,4,4,0,0,28,712,50,420,65,38,38,1323,1,8,4,7,1
74290.0,54,3,2,0,1,70,1121,0,72,0,12,12,1217,4,10,8,10,1
58217.0,74,3,4,2,1,84,68,1,13,3,5,13,103,1,2,0,4,2
21024.000000000004,49,3,5,0,0,89,36,4,18,6,2,18,84,1,2,0,4,2
70116.0,53,4,3,0,0,73,707,44,603,95,58,29,1536,1,2,8,12,1
54006.0,40,2,5,1,0,42,174,77,203,6,24,97,581,2,8,1,7,3
69063.0,59,4,3,0,1,16,666,35,124,69,8,26,928,1,5,3,5,3
11448.0,50,0,2,0,0,16,0,0,0,6,2,6,14,1,1,0,2,2
61825.0,46,2,4,0,1,56,162,50,100,55,30,27,424,1,4,2,8,2
70886.0,54,2,3,1,0,65,407,70,239,103,88,53,960,1,5,4,4,3
69109.0,43,2,3,0,0,10,823,25,459,124,29,95,1555,1,6,6,7,1
60208.0,52,2,6,1,1,13,488,23,71,15,0,59,656,11,8,3,7,3
32889.0,57,3,5,1,1,78,28,0,13,4,2,8,55,3,2,1,3,2
34738.0,41,2,4,1,0,51,3,2,10,3,0,2,20,1,1,0,3,2
30538.0,54,3,5,1,0,27,284,0,52,8,3,20,367,4,9,0,4,2
82326.0,48,0,5,0,0,30,938,142,754,159,81,183,2257,1,5,10,6,1
26642.0,58,4,2,1,0,71,13,2,15,2,2,8,42,2,2,0,3,2
69932.0,61,2,2,0,1,97,412,172,153,150,105,57,1049,2,7,6,11,3
44503.0,53,2,4,1,1,83,31,1,8,0,0,8,48,2,2,0,3,2
60200.0,77,4,4,0,1,3,502,19,132,0,6,26,685,6,6,2,11,3
49638.0,73,2,2,0,1,71,18,10,3,3,5,0,39,1,1,0,3,2
23830.0,38,0,4,0,0,3,1,8,6,4,8,16,43,1,1,0,3,2
33051.0,66,3,6,0,0,15,100,71,243,108,94,219,835,3,9,1,8,3
72905.0,67,2,3,0,0,52,407,114,445,181,165,203,1515,1,3,7,9,1
69702.0,74,4,5,0,1,8,664,9,240,50,19,57,1039,2,7,7,10,3
70300.0,50,2,2,1,0,89,1045,61,338,60,46,46,1596,3,5,5,13,1
70643.0,41,4,3,0,0,66,1218,107,304,23,143,33,1828,1,5,8,4,1
30396.0,56,4,3,1,0,22,15,0,6,0,1,12,34,2,1,1,2,2
50616.0,57,4,2,0,1,56,128,0,16,0,1,4,149,2,4,0,4,2
62772.0,56,3,4,0,1,74,581,49,157,43,8,108,946,1,5,6,11,3
30298.0,40,4,4,0,0,48,6,3,12,6,1,0,28,1,1,1,3,2
52413.0,41,2,4,1,0,67,185,8,133,56,56,12,450,2,7,1,7,2
44155.0,68,4,3,1,1,24,22,1,9,0,0,14,46,1,1,1,2,2
86979.0,54,4,2,0,0,67,584,100,835,65,83,35,1702,1,5,5,5,1
76532.0,50,2,5,1,1,38,355,30,177,90,138,30,820,4,9,5,7,3
42081.0,43,2,3,1,0,86,175,10,110,54,6,27,382,2,6,3,4,2
67546.0,37,4,3,0,0,90,864,134,768,150,38,172,2126,1,4,10,5,1
88420.0,36,3,5,0,0,87,957,153,612,99,95,153,2069,1,4,7,8,1
31158.0,40,2,3,1,0,62,25,6,16,20,0,5,72,2,2,0,3,2
61671.0,57,2,2,0,1,23,641,7,56,0,0,28,732,8,10,4,6,3
69719.0,51,2,4,0,0,99,273,86,208,177,14,43,801,1,2,3,5,3
49160.0,76,2,2,0,1,29,122,21,43,25,10,15,236,2,3,1,6,2
24882.0,47,1,5,1,0,52,1,4,10,29,0,36,80,1,1,1,2,2
90933.0,71,4,4,0,0,90,1020,31,430,62,63,79,1685,1,4,6,4,1
113734.0,80,4,4,0,0,9,6,2,3,1,262,3,277,0,27,0,0,2
59292.0,75,4,5,0,1,71,378,14,68,19,14,14,507,2,3,5,8,3
45759.0,61,4,3,1,1,13,42,1,18,3,0,4,68,2,2,0,3,2
22148.0,42,2,4,0,0,16,15,5,14,0,4,11,49,1,1,0,3,2
73395.0,38,3,3,0,0,94,272,7,80,20,7,11,397,1,4,4,6,2
29819.0,54,2,2,1,0,77,9,1,24,2,1,2,39,3,3,0,3,2
45688.0,57,2,3,0,1,20,279,0,18,0,0,9,306,2,3,1,8,2
62820.0,71,2,3,0,0,51,398,61,265,138,61,53,976,1,3,4,6,3
60491.0,54,4,3,0,1,81,637,47,237,12,19,76,1028,4,6,11,7,3
33235.0,39,2,5,1,0,71,45,0,16,2,1,6,70,1,3,0,3,2
35701.0,66,2,3,0,0,36,21,1,9,7,3,5,46,1,1,0,3,2
31535.0,45,3,3,1,0,95,15,4,13,0,0,19,51,1,1,1,2,2
92556.0,65,0,5,0,0,32,493,183,352,184,23,28,1263,0,3,5,13,3
67384.0,55,2,4,0,1,32,957,40,175,158,53,107,1490,2,7,8,5,1
80573.0,54,3,5,0,0,85,829,138,430,60,92,15,1564,1,4,6,13,1
77870.0,58,2,3,0,1,93,1017,50,500,65,50,133,1815,3,5,5,5,1
52278.0,62,4,6,0,1,24,953,0,71,0,0,174,1198,6,10,5,10,3
57107.0,57,2,4,0,1,44,159,0,120,0,0,137,416,7,4,4,8,2
18929.0,35,2,3,0,0,15,32,0,8,23,4,18,85,1,1,0,4,2
36038.0,44,4,4,1,0,82,23,0,15,0,2,7,47,2,3,0,3,2
20180.0,49,2,4,0,0,27,18,42,24,15,20,18,137,1,2,1,4,2
34230.0,60,4,5,1,1,72,15,0,4,0,0,2,21,1,1,0,2,2
31878.0,48,0,4,0,1,7,23,4,5,10,5,23,70,1,1,0,4,2
70932.0,53,0,3,0,1,57,200,193,100,46,185,185,909,2,6,2,12,3
91249.0,69,2,4,0,0,84,1324,27,119,71,108,27,1676,0,7,9,6,1
77598.0,82,3,4,0,0,53,1193,33,281,129,66,33,1735,1,7,5,13,1
80982.0,66,2,4,1,1,48,505,137,401,104,22,22,1191,3,11,5,11,3
22701.0,48,3,3,1,0,2,2,4,9,0,4,5,24,1,1,0,3,2
55212.0,56,4,3,0,1,65,1103,0,45,0,0,34,1182,3,4,2,11,1
70617.0,55,2,3,0,0,45,353,61,753,40,46,27,1280,1,3,3,7,3
64849.0,68,2,4,0,0,42,652,48,350,94,84,108,1336,1,9,3,6,1
62694.0,60,3,3,1,1,29,379,6,157,25,91,91,749,5,9,3,7,3
61917.0,51,4,3,1,1,83,46,4,36,2,2,1,91,1,2,0,4,2
67472.0,78,4,3,0,1,93,162,31,127,8,17,69,414,2,4,2,7,2
21059.0,43,3,3,1,0,40,8,3,19,3,3,8,44,3,3,0,3,2
29543.0,57,3,3,2,0,47,17,3,18,3,4,18,63,2,3,1,2,2
75903.0,74,2,3,0,1,50,340,108,185,130,38,100,901,2,6,6,9,3
34984.0,50,0,5,1,1,40,8,4,15,3,5,3,38,2,1,0,3,2
54998.0,69,4,4,0,1,3,154,22,202,39,30,8,455,5,4,2,9,2
54356.0,76,4,6,0,1,62,710,15,30,20,0,0,775,3,11,2,8,3
34242.0,66,3,3,0,1,25,8,2,4,0,0,1,15,1,0,0,3,2
25410.0,52,2,3,1,0,48,2,2,4,13,13,4,38,1,1,0,4,2
73356.0,41,4,3,0,0,56,1050,14,322,0,14,112,1512,1,5,11,5,1
28320.0,75,2,5,0,1,68,19,1,14,3,2,4,43,1,1,0,3,2
23763.0,48,2,4,1,0,64,22,0,6,6,2,6,42,1,1,0,3,2
72570.0,41,2,3,0,0,67,274,83,216,151,141,224,1089,1,4,6,12,3
34529.0,49,3,3,1,0,94,68,6,38,3,6,41,162,2,2,2,3,2
70792.0,74,2,6,0,0,82,344,45,654,104,11,114,1272,2,3,4,10,3
63211.0,43,2,3,0,0,3,145,193,459,205,26,145,1173,2,3,8,7,3
83891.0,51,3,3,0,1,24,217,38,350,111,85,15,816,1,4,7,10,3
36065.0,57,2,4,1,1,54,18,7,34,10,2,3,74,3,3,0,3,2
39898.0,71,2,5,0,1,20,69,8,26,12,7,12,134,2,3,0,4,2
51141.0,85,4,4,0,0,96,144,0,7,0,0,6,157,1,3,1,4,2
56939.0,49,2,3,0,1,19,256,34,103,90,29,49,561,2,3,3,10,3
80872.0,74,2,4,0,0,60,483,72,567,94,12,108,1336,1,4,4,10,1
72335.0,49,4,5,0,0,2,1285,105,653,28,21,0,2092,1,10,4,8,1
61798.0,61,4,4,0,0,13,338,4,89,11,8,13,463,1,4,2,9,2
76842.0,75,4,6,0,0,37,605,10,345,84,54,32,1130,1,1,8,7,3
29478.0,49,2,5,1,0,59,8,0,7,3,1,1,20,1,1,0,3,2
46998.0,69,2,4,0,1,55,172,41,86,45,6,27,377,5,5,3,5,2
96843.0,35,2,4,0,0,60,448,71,951,40,17,17,1544,1,6,11,10,1
56551.0,75,4,6,1,1,48,67,4,32,17,2,16,138,3,2,1,4,2
70053.0,60,3,3,0,1,38,512,53,98,81,179,89,1012,3,8,5,10,3
71670.0,63,4,6,0,0,8,1462,16,128,0,0,160,1766,1,5,3,6,1
44359.0,47,2,3,1,1,19,20,0,14,7,3,1,45,3,2,0,4,2
40887.0,73,2,4,1,1,32,50,4,44,10,10,43,161,3,3,1,3,2
48877.0,59,2,2,0,1,27,102,1,15,2,0,24,144,1,3,0,4,2
74485.0,78,2,5,0,0,58,499,149,815,173,49,49,1734,1,6,7,12,1
64474.0,53,2,5,0,1,59,381,35,172,56,86,93,823,2,8,2,10,3
77226.0,62,2,5,0,1,29,631,43,239,128,76,21,1138,2,6,8,12,3
72643.0,76,2,6,0,0,60,526,80,553,123,94,53,1429,1,3,10,7,1
85738.0,47,3,5,0,0,41,913,26,376,17,26,13,1371,1,3,6,11,1
55686.0,59,2,2,0,1,27,673,0,199,37,47,26,982,2,6,3,5,3
39062.0,42,2,4,1,0,28,23,0,9,0,0,12,44,1,1,0,3,2
34600.0,54,2,5,1,1,8,199,33,60,8,3,15,318,5,5,2,5,2
40794.0,50,2,3,0,1,18,261,23,73,4,23,50,434,2,6,3,5,2
54690.0,54,0,3,1,1,76,111,16,37,7,9,18,198,3,3,1,5,2
4428.0,56,2,3,0,1,0,16,4,12,2,4,321,359,0,25,0,0,2
32632.0,62,0,3,0,0,32,63,151,137,153,19,53,576,2,4,4,8,2
38236.0,57,4,4,1,1,2,58,0,18,2,0,10,88,4,3,0,4,2
36781.0,46,2,3,1,0,16,29,1,17,0,3,13,63,1,2,1,2,2
31385.0,41,3,4,1,0,56,3,2,12,0,1,9,27,1,1,0,2,2
24570.0,41,2,3,1,0,97,28,34,62,11,14,44,193,3,4,0,4,2
25509.0,51,4,2,1,0,15,40,3,30,10,7,11,101,3,3,0,3,2
94642.0,74,2,3,0,0,35,879,143,797,106,143,143,2211,0,5,7,9,1
58646.0,63,3,3,0,1,3,62,1,44,6,5,22,140,1,2,1,4,2
53201.0,50,2,4,1,1,49,280,7,81,20,0,27,415,8,6,3,5,2
21994.0,68,2,5,0,1,4,9,0,6,3,1,3,22,1,0,0,3,2
57113.0,47,2,3,1,1,45,182,4,33,0,2,42,263,6,4,1,5,2
51373.0,34,2,3,0,0,37,83,2,101,64,26,117,393,1,3,5,3,2
23477.0,39,2,3,1,0,39,38,15,54,3,8,29,147,3,3,0,4,2
58116.0,69,2,3,0,1,38,228,19,130,4,11,51,443,2,3,3,8,2
72968.0,62,4,2,0,0,8,1092,37,592,145,37,55,1958,1,5,5,8,1
39791.0,54,3,3,0,1,89,85,15,27,13,13,21,174,2,3,1,4,2
91712.0,78,3,4,0,0,47,1276,24,746,94,29,48,2217,0,9,7,11,1
94472.0,67,2,4,0,1,75,1017,33,417,108,100,16,1691,1,5,5,5,1
13672.0,65,2,5,1,1,86,6,2,9,2,1,5,25,2,1,0,3,2
96547.0,45,0,3,0,0,4,448,21,125,52,101,62,809,0,7,6,8,3
79205.0,50,2,3,0,0,73,504,23,117,179,28,44,895,1,6,5,4,3
56559.0,50,4,5,0,1,46,226,22,133,41,31,31,484,3,4,3,8,2
32644.0,52,4,3,1,0,38,239,3,141,0,7,23,413,4,7,1,6,2
67506.0,45,0,4,0,1,73,90,38,67,33,36,67,331,1,4,1,6,2
24206.0,55,2,4,1,0,66,7,2,8,3,2,3,25,1,1,0,3,2
28420.0,58,4,2,1,0,36,4,2,5,2,0,0,13,1,1,0,2,2
22979.0,55,2,3,1,0,29,16,17,19,20,21,22,115,3,3,2,2,2
33279.0,59,2,4,0,0,29,10,3,3,0,0,0,16,1,0,0,3,2
46423.0,53,3,4,1,1,6,68,0,16,0,0,8,92,3,2,0,4,2
30368.0,48,2,3,0,1,97,35,0,13,2,0,2,52,2,2,0,3,2
63684.0,55,2,3,0,1,61,575,80,428,208,93,80,1464,3,8,4,8,1
41638.0,61,2,2,0,1,68,315,0,31,4,0,91,441,4,5,5,3,2
68805.0,66,4,2,0,1,73,182,2,49,17,13,20,283,1,3,1,7,2
65814.0,59,4,5,0,1,90,561,14,113,10,14,35,747,3,8,2,10,3
71964.0,67,2,2,0,0,81,587,51,932,180,34,86,1870,1,5,6,5,1
39146.0,39,2,4,1,0,1,94,1,33,13,12,12,165,3,4,0,4,2
96876.0,48,2,5,0,0,79,908,43,735,40,194,21,1941,1,7,7,9,1
34445.0,44,1,3,0,0,92,228,122,122,208,129,30,839,6,11,2,8,3
68281.0,67,2,4,0,0,31,995,112,417,42,48,41,1655,1,2,9,13,1
37284.0,50,0,3,1,1,46,11,1,2,2,1,6,23,1,0,0,3,2
36790.0,42,2,3,0,0,14,3,3,14,15,21,10,66,1,2,1,2,2
27943.0,58,2,5,1,1,89,12,1,16,4,1,3,37,3,2,0,3,2
22263.0,74,2,2,1,1,31,17,0,2,0,0,2,21,2,1,0,3,2
30261.000000000004,53,2,5,1,2,75,8,0,5,0,3,6,22,1,0,0,3,2
28587.0,47,2,5,1,0,42,22,4,17,12,10,13,78,3,2,0,4,2
43815.0,43,3,3,1,0,53,14,10,29,4,7,15,79,1,2,0,3,2
48195.0,69,2,3,1,1,53,106,27,68,52,7,5,265,6,4,2,5,2
77027.0,73,3,3,0,1,23,820,57,242,45,0,11,1175,2,8,3,6,3
71322.0,60,4,3,0,1,57,753,43,226,69,10,204,1305,2,8,5,13,1
32765.0,46,3,3,1,0,49,13,3,17,7,3,3,46,2,2,0,4,2
29672.0,60,2,5,1,1,6,9,1,3,0,4,8,25,1,0,0,3,2
23272.0,72,2,2,0,0,29,19,3,6,4,2,12,46,1,1,0,3,2
49912.0,76,3,5,0,1,5,520,8,223,32,49,42,874,4,10,5,7,3
7500.0,40,0,5,1,0,98,5,17,17,13,14,34,100,4,2,1,3,2
